qq_ids
2575541765
172859999
541457774
2941103684
550572979
1533939960
2517392248
1932377674
2379961913
1162440620
1147919841
603274537
1712740373
1325502500
1552142433
357241212
954784045
2111909775
1845415858
1016773885
178603370
854467406
763139185
308767562
1342012805
1271123241
605630067
1440258805
401855882
439325053
1670806731
495838713
6568532
1832772547
1724791252
2208459208
824193155
1142185543
174155673
330219940
2515177402
1759194799
2861909654
509970802
1046612291
739079651
523718309
178977373
344395916
302876661
1098311189
2894417910
841770220
1837135533
51602466
2435141547
2289182045
2563758276
2091148346
2549067278
871954394
695294582
9531981
369047613
714830570
2447075959
806303091
1176148675
274613242
492232138
1310275185
3140616591
2230433347
312633865
965536679
3214872770
2473028934
734910862
122194283
2435337235
911491569
1464336864
478254377
1494791679
93115454
630860566
2297048909
493315647
510875957
2731858725
2772443392
374999573
342844438
275747376
849643565
649862923
1002354216
1662025227
262778552
2194272869
361508461
572808920
787539863
468672417
458678453
3173516963
1044768158
2451468192
565273803
9822483
835926213
719097294
291452313
2784227015
359242477
389255688
1572597973
670826183
375711697
2218497560
3071501517
2567682887
1872698350
99470262
2477031533
2630002612
1045023340
1446220349
981889927
2629202464
834186433
3056620365
1948685024
919979267
349304276
745743619
879215952
2695672355
1637702999
1790585289
196794417
675556712
985332379
906034773
813546371
1084047652
792679755
2245517853
1761630832
2998213890
2861987193
2429411948
3110911685
773786396
297995549
3045769532
544571672
3073570534
286809089
97546710
392856673
1725743223
148243682
1012510550
188495422
409957918
1418495520
173039788
1400867682
1789396157
981148153
1575110609
314366533
294303989
2722826240
3104455380
2786935752
914369251
3102286439
2918903255
2773589142
1662699913
2745686269
503463640
505209899
794862196
770726554
915966488
2048326357
592730183
358331042
474283281
976071053
2574682974
2041927534
374877884
1401759342
735608904
532700505
445357006
318370036
473356627
782629309
1210561325
1552030249
240261604
1545247533
420223085
471917404
790853486
695539142
853382189
1587739526
272529020
2081123204
348189277
654160997
408943294
460326544
2623367531
273208380
956445891
1284996811
876200268
248382458
984185578
317429655
1369877551
510921202
495414242
2839031838
342676313
835249828
574659129
892005007
345050129
2272395354
420674412
631677242
652503310
912232394
2047441278
517668545
2083303079
380071363
1830865699
1127796945
740640582
1347821538
392970438
927770836
405180704
981030970
1514989307
1842713726
2634796398
870303810
937810280
30792227
530382603
459612666
3021428180
970763121
2514340148
137298774
3029670002
694515835
1098873968
946403094
2468263484
875295206
4810387
1463752366
2426063843
1138316223
1056882306
115966252
